scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0030,v27_dominant,full_switch,0.4773,0.25,0.498,0.2357,0.2654,0.5016,30.0,0.4,0.49,1.0,1.0,0.8453748782862707,56.74,100.0,43.26,True,full_switch,6374.0,6374.0,1819.0,4555.0,42.26,16,0,13000,0.05,0.1,2,0.0,0.0,49263.54521065506,100.0,86.4,70083.65478934495,8219,0.0039,5135,0.5,6,0.12,794,0.0,0,4341,349626215112.08435,760810.9611745928,v27
sweep_0031,v27_dominant,full_switch,0.5909,0.25,0.5625,0.1924,0.2979,0.6108,30.0,0.4,0.49,1.0,1.0,0.8783698065334602,56.74,100.0,43.26,True,full_switch,6054.0,6054.0,1816.0,4238.0,43.84,16,0,13000,0.05,0.1,2,0.0,0.0,48944.92638689161,100.0,86.4,70402.2736131084,8678,0.1059,6306,0.5,6,0.12,767,0.0,0,5539,351215708322.0306,603831.8250185288,v27
sweep_0032,v26_dominant,no_switch,0.4611,0.25,0.7917,0.2114,0.148,0.4807,30.0,0.4,0.49,0.0,0.56737060138721,0.11532596263820054,56.74,56.74,0.0,False,no_switch,None,None,1260.0,None,15.94,18,0,13000,0.05,0.1,2,43.262939861279,86.4,63208.389266776685,56.737060138721,0.0,56138.81073322332,6291,0.0936,5246,0.5,6,0.12,4641,136419985254.61142,846628.6207090775,605,158897580362.7932,0,v26
sweep_0033,v26_dominant,no_switch,0.7492,0.25,0.6316,0.1454,0.3285,0.4575,30.0,0.4,0.49,0.34722222222222227,0.5673735079569994,0.33172129679383844,56.74,56.74,0.0,False,no_switch,None,None,1260.0,None,14.91,53,0,13000,0.05,0.1,2,43.262649204300054,56.39999999999999,60541.621316793295,56.73735079569994,30.0,58805.57868320671,58404,0.0102,5583,0.5,6,0.12,3731,130663535258.94962,597527.3012500829,1852,166446561853.44946,43668015.914951615,v26
sweep_0034,v26_dominant,no_switch,0.3346,0.25,0.7572,0.169,0.2323,0.3013,30.0,0.4,0.49,0.34722222222222227,0.56737060138721,0.46936044955846934,56.74,56.74,0.0,False,no_switch,None,None,1837.0,None,13.18,71,0,13000,0.05,0.1,2,43.262939861279,56.39999999999999,59378.132216734506,56.737060138721,30.0,59969.0677832655,127752,0.1079,7474,0.5,6,0.12,3966,128153303943.00946,27983115.69932894,3508,169738896191.72025,20836950.57890118,v27
sweep_0035,v27_dominant,full_switch,0.5473,0.25,0.3608,0.122,0.2897,0.5325,30.0,0.4,0.49,1.0,1.0,0.8631225715294949,56.74,100.0,43.26,True,full_switch,6229.0,6229.0,1842.0,4387.0,43.06,16,0,13000,0.05,0.1,2,0.0,0.0,49102.94885370314,100.0,86.4,70244.25114629687,8008,0.1122,5662,0.5,6,0.12,775,0.0,0,4887,350427381897.8443,993096.0410472564,v27
sweep_0036,v26_dominant,no_switch,0.561,0.25,0.3157,0.1272,0.1014,0.1579,30.0,0.4,0.49,0.0,0.5673664319629602,0.09099662975445354,56.74,56.74,-0.0,False,no_switch,None,None,1210.0,None,12.43,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63743.66962478695,56.73664319629601,0.0,55603.53037521306,7664,0.0029,6231,0.5,6,0.12,5664,137576584013.0404,2052983.7103386284,567,157381344444.61053,0,v26
sweep_0037,v27_dominant,no_switch,0.5821,0.25,0.4835,0.1477,0.384,0.3533,30.0,0.4,0.49,1.0,0.56737060138721,0.5906699889258029,56.74,56.74,0.0,False,no_switch,None,None,1852.0,None,13.98,80,0,13000,0.05,0.1,2,43.262939861279,0.0,55775.660524013765,56.737060138721,86.4,63571.53947598623,132571,0.1494,7224,0.5,6,0.12,2957,120378242105.45949,0,4267,179935479051.64206,52300981.519424304,v27
sweep_0038,v27_dominant,no_switch,0.7553,0.25,0.6187,0.2647,0.339,0.6403,30.0,0.4,0.49,0.6782407407407407,0.56737060138721,0.5511234536733148,56.74,56.74,0.0,False,no_switch,None,None,2450.0,None,11.92,78,0,13000,0.05,0.1,2,43.262939861279,27.799999999999997,57635.29655089771,56.737060138721,58.599999999999994,61711.9034491023,173278,0.0512,7922,0.5,6,0.12,3556,124391815656.52284,67027596.71070519,4366,174671889367.99988,0,v27
sweep_0039,v27_dominant,full_switch,0.5772,0.25,0.6482,0.183,0.1513,0.5654,30.0,0.4,0.49,1.0,1.0,0.7856698787690395,56.74,100.0,43.26,True,full_switch,8958.0,8958.0,1861.0,7097.0,42.17,32,0,13000,0.05,0.1,2,0.0,0.0,49281.69264189956,100.0,86.4,70065.50735810045,26100,0.0656,6434,0.5,6,0.12,1379,0.0,0,5055,349535683051.2338,2234890.257483676,v27
