scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0038,v26_dominant,no_switch,0.5601,0.25,0.4788,0.16,0.2387,0.2514,30.0,0.4,0.49,0.0,0.0,0.0011088523378303455,50.12,0.0,-50.12,False,no_switch,911.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71340.14748927025,0.0,0.0,48007.05251072976,24,0.085,5411,0.5,6,0.12,5405,355894478208.6836,0,6,0.0,0,v26
sweep_0039,v26_dominant,partial_switch,0.5997,0.25,0.6894,0.16,0.3323,0.518,30.0,0.4,0.49,0.34722222222222227,0.6214929353977099,0.2422680412371134,62.15,62.15,0.0,False,partial_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,37.850706460229006,56.39999999999999,60998.121984529804,62.14929353977099,30.0,58349.0780154702,3,0.085,194,0.5,6,0.12,147,115180166203.05305,0,47,180907862121.54684,88865705.78126854,v26
sweep_0040,v26_dominant,no_switch,0.3855,0.25,0.594,0.16,0.1892,0.1889,30.0,0.4,0.49,0.0,0.0,0.015614392396469789,30.08,0.0,-30.08,False,no_switch,979.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71241.98079331942,0.0,0.0,48105.21920668059,88,0.085,1473,0.5,6,0.12,1450,355404754171.6237,0,23,0.0,0,v26
sweep_0041,v27_dominant,full_switch,0.6636,0.25,0.5086,0.16,0.2428,0.5259,30.0,0.4,0.49,1.0,1.0,0.847457627118644,70.17,100.0,29.83,True,full_switch,2005.0,3067.0,2592.0,-587.0,43.03,10,0,13000,0.05,0.1,2,0.0,0.0,49107.692307692305,100.0,86.4,70239.5076923077,191,0.085,177,0.5,6,0.12,27,0.0,0,150,350403718236.613,16123114.772323385,v27
sweep_0042,v26_dominant,no_switch,0.3297,0.25,0.5313,0.16,0.2852,0.1926,30.0,0.4,0.49,0.0,0.0,0.008771929824561403,30.08,0.0,-30.08,False,no_switch,984.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71288.1144196952,0.0,0.0,48059.08558030481,32,0.085,912,0.5,6,0.12,904,355634900918.788,0,8,0.0,0,v26
sweep_0043,v26_dominant,no_switch,0.5402,0.25,0.6257,0.16,0.3446,0.2543,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.2775330396475771,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,62193.6706110131,50.12210820410434,30.0,57153.529388986906,15,0.085,227,0.5,6,0.12,164,154753872325.87656,0,63,142909016748.22195,164558720.72041565,v26
sweep_0044,v26_dominant,no_switch,0.5065,0.25,0.7538,0.16,0.3658,0.4036,30.0,0.4,0.49,0.34722222222222227,0.5012210820410434,0.3,50.12,50.12,0.0,False,no_switch,None,None,None,None,0.0,3,0,13000,0.05,0.1,2,49.87789179589566,56.39999999999999,62132.54701550748,50.12210820410434,30.0,57214.652984492524,21,0.085,230,0.5,6,0.12,161,154601781076.04285,0,69,143061852680.26688,171121172.38674137,v26
sweep_0045,v26_dominant,no_switch,0.4219,0.25,0.4629,0.16,0.2167,0.3917,30.0,0.4,0.49,0.0,0.0,0.007961783439490446,50.12,0.0,-50.12,False,no_switch,1404.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71296.5848857645,0.0,0.0,48050.6151142355,20,0.085,628,0.5,6,0.12,623,355677157519.1459,0,5,0.0,0,v26
sweep_0046,v26_dominant,no_switch,0.7719,0.25,0.4389,0.16,0.208,0.2023,30.0,0.4,0.49,0.0,0.0,0.00038684719535783365,50.12,0.0,-50.12,False,no_switch,988.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71345.26813369464,0.0,0.0,48001.93186630537,8,0.085,5170,0.5,6,0.12,5168,355920023559.2281,0,2,0.0,0,v26
sweep_0047,v27_dominant,full_switch,0.3604,0.25,0.4698,0.16,0.1997,0.3411,30.0,0.4,0.49,1.0,1.0,0.9494949494949495,70.17,100.0,29.83,True,full_switch,1325.0,1628.0,1325.0,0.0,47.02,10,0,13000,0.05,0.1,2,0.0,0.0,48315.0,100.0,86.4,71032.20000000001,76,0.085,198,0.5,6,0.12,10,0.0,0,188,354358221067.83606,3942957.794113483,v27
