sweep_name,economic_split,pool_committed_split,pool_ideology_strength,pool_max_loss_pct,outcome,total_reorgs,reorg_mass,cascade_time_s,econ_lag_s,duration,scenario_id,contentiousness,sp_pools,sp_economic,z_joint,surprise
lhs_2016_6param,0.7282,0.4756,0.5577,0.2268,v27_dominant,10,8111,8416.0,,13000,sweep_0070,0.4775148336176394,0.019605440509741414,0.1329228208862077,0.6102638643744802,0.026444767456227408
lhs_2016_6param,0.7242,0.6668,0.6537,0.1111,v27_dominant,4,670,1269.0,1523.0,13000,sweep_0072,0.2791488283838577,0.0,0.01865612648221345,0.28624227938348645,0.004770704656391424
lhs_2016_6param,0.599,0.2951,0.7001,0.1263,v27_dominant,10,1229,1258.0,1246.0,13000,sweep_0074,0.33292809486243163,0.04656292121063588,0.08787185354691074,0.45357259314912035,0.08859784652846152
lhs_2016_6param,0.6575,0.692,0.6973,0.1942,v27_dominant,4,852,1844.0,1885.0,13000,sweep_0075,0.2881467000447694,0.0,0.34075306844185554,0.6169643904902902,0.06992263092223286
lhs_2016_6param,0.3539,0.4019,0.7431,0.2601,v27_dominant,10,7661,12847.0,,13000,sweep_0076,0.4156620467694367,0.11763264305844864,0.0,0.5160774749642322,0.37019957537434256
lhs_2016_6param,0.6656,0.3095,0.4324,0.1768,v27_dominant,10,1588,1264.0,1513.0,13000,sweep_0077,0.3519507200035344,0.007352040191153051,0.28133971291866017,0.6260642569523722,0.03547697456063441
lhs_2016_6param,0.661,0.2748,0.3677,0.1612,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0078,0.3714614253334756,0.039210881019482995,0.13508771929824562,0.5303736529399308,0.04817560680871037
lhs_2016_6param,0.5259,0.4872,0.733,0.3409,v27_dominant,10,8341,12807.0,,13000,sweep_0079,0.44050559814487944,0.05636564146550666,0.0028735871298800103,0.4814985625194931,0.2905041327200941
lhs_2016_6param,0.6177,0.4495,0.7785,0.3808,v27_dominant,10,8263,12848.0,,13000,sweep_0080,0.43728047894313443,0.07842176203896581,0.06855835240274585,0.5661479174257122,0.3132685143088941
lhs_2016_6param,0.5751,0.4664,0.6709,0.1725,v27_dominant,10,5401,9204.0,,13000,sweep_0081,0.37202501523399223,0.024506800637176723,0.14998127730393165,0.5311033759018504,0.15933101277055514
lhs_2016_6param,0.5167,0.6267,0.3816,0.371,v27_dominant,4,812,1848.0,1868.0,13000,sweep_0082,0.2862744497059687,0.002450680063717738,0.0027792802163511647,0.2796465828188252,0.017710950245192238
lhs_2016_6param,0.4832,0.6724,0.6433,0.1395,v27_dominant,4,720,1208.0,1514.0,13000,sweep_0083,0.28136563997375086,0.004901360127435476,0.0,0.27461250165388296,0.014646000088207064
lhs_2016_6param,0.6509,0.6479,0.7704,0.1284,v27_dominant,4,574,1241.0,1243.0,13000,sweep_0088,0.2695009277278756,0.002450680063717575,0.12975244435198663,0.3905410041465167,0.04946852719189213
lhs_2016_6param,0.5884,0.6653,0.4403,0.275,v27_dominant,4,556,1213.0,1357.0,13000,sweep_0089,0.2717842452657189,0.002450680063717575,0.04168365577976561,0.30466095539219434,0.010155365179739842
lhs_2016_6param,0.7154,0.6553,0.3468,0.1969,v27_dominant,4,714,1272.0,1472.0,13000,sweep_0090,0.27951708600776853,0.0,0.011949240690659333,0.2798883975483859,0.004664806625806415
lhs_2016_6param,0.4754,0.4331,0.3086,0.2305,v27_dominant,10,1651,1220.0,1912.0,13000,sweep_0091,0.36391251906506655,0.007352040191153051,0.0,0.3561908711939752,0.02137145227163853
lhs_2016_6param,0.4955,0.1589,0.5729,0.3072,v27_dominant,4,456,650.0,,13000,sweep_0092,0.24255500381853062,0.6567822570763386,0.0,0.8892903450182453,0.6877178668141098
lhs_2016_6param,0.4054,0.3214,0.3651,0.2287,v27_dominant,10,1613,1261.0,1808.0,13000,sweep_0093,0.3597148870576077,0.011436506964016165,0.0,0.35625157685462394,0.005937526280910378
lhs_2016_6param,0.7833,0.286,0.7481,0.2021,v27_dominant,4,512,626.0,,13000,sweep_0095,0.2448144280569699,0.05636564146550666,0.024431038069482144,0.3154706036841838,0.03154706036841841
lhs_2016_6param,0.7734,0.5833,0.3006,0.3577,v27_dominant,8,1482,1207.0,1514.0,13000,sweep_0096,0.33541986249067185,0.017154760446023674,0.007755356771374998,0.3464364912673464,0.015012247954918305
lhs_2016_6param,0.7346,0.6142,0.4127,0.1885,v27_dominant,6,663,1242.0,1253.0,13000,sweep_0099,0.2862532515251843,0.0,0.0,0.27439630241175655,0.004573271706862593
lhs_2016_6param,0.5366,0.6037,0.5427,0.1491,v27_dominant,6,607,1206.0,1045.0,13000,sweep_0100,0.27979317065464904,0.004901360127435313,0.010151861868109027,0.28325702774670014,0.03587922351458203
lhs_2016_6param,0.6467,0.2595,0.4087,0.1313,v27_dominant,10,1771,1237.0,1536.0,13000,sweep_0101,0.35933685035139323,0.7303026589878692,0.04882879134595388,1.1235841422468587,0.1582381000330993
lhs_2016_6param,0.6764,0.4798,0.4701,0.1335,v27_dominant,10,1359,1227.0,1545.0,13000,sweep_0103,0.34484608496788105,0.004901360127435313,0.05871437486998132,0.3941778862120797,0.034162083471713574
lhs_2016_6param,0.5078,0.6771,0.6931,0.1967,v27_dominant,4,900,1812.0,1843.0,13000,sweep_0104,0.2892280586014066,0.002450680063717575,0.010817557728312907,0.2905161272434259,0.06197677381193087
lhs_2016_6param,0.4426,0.3834,0.4691,0.3784,v27_dominant,10,8048,10335.0,,13000,sweep_0105,0.455465815662211,0.041661561083200564,0.0,0.478261442575446,0.34115982903715153
lhs_2016_6param,0.6974,0.6166,0.3893,0.1418,v27_dominant,6,1095,1208.0,1540.0,13000,sweep_0106,0.30877443683785394,0.0,0.01642604535053049,0.31241067887398727,0.004165475718319857
lhs_2016_6param,0.5037,0.5932,0.4015,0.218,v27_dominant,6,1072,1223.0,1515.0,13000,sweep_0107,0.3072141943763089,0.026957480700894466,0.003078843353442922,0.3245253422091209,0.022716773954638482
lhs_2016_6param,0.7666,0.6533,0.5677,0.2549,v27_dominant,4,862,1829.0,2119.0,13000,sweep_0108,0.2940823233479676,0.0,0.0,0.28190108479603204,0.0
lhs_2016_6param,0.5123,0.2896,0.5335,0.1844,v27_dominant,10,1385,1919.0,1226.0,13000,sweep_0111,0.33125435767094846,0.10415390270800157,0.004463629429304494,0.4261509415165629,0.2155613512504614
lhs_2016_6param,0.7846,0.659,0.3323,0.3645,v27_dominant,4,460,709.0,,13000,sweep_0112,0.24209040625831543,0.0,0.008837112544206374,0.24089984710775553,0.02328698522041637
lhs_2016_6param,0.3514,0.4193,0.3868,0.3078,v27_dominant,10,6334,9704.0,,13000,sweep_0114,0.40039080268167654,0.009802720254870789,0.0,0.39360886111144494,0.02230450212964854
lhs_2016_6param,0.3164,0.4352,0.4552,0.217,v27_dominant,10,2558,3694.0,2857.0,13000,sweep_0116,0.39288683450600886,0.004901360127435313,0.0,0.3815143560682825,0.22890861364096954
lhs_2016_6param,0.4571,0.4425,0.5912,0.1541,v27_dominant,10,796,1886.0,1001.0,13000,sweep_0117,0.30521976195258543,0.004901360127435313,0.0,0.2974785576144571,0.03371423652963845
lhs_2016_6param,0.6791,0.3595,0.3423,0.2415,v27_dominant,10,1049,1261.0,925.0,13000,sweep_0118,0.318992655894355,0.05841370980447048,0.12566646854289956,0.48985978017738097,0.027692628684154647
lhs_2016_6param,0.7711,0.5459,0.6806,0.2062,v27_dominant,8,1406,3091.0,2641.0,13000,sweep_0120,0.33937678148268735,0.041661561083200564,0.008138131890992484,0.3751190857394457,0.010003175619718533
lhs_2016_6param,0.5529,0.319,0.5752,0.2927,v27_dominant,10,8205,9065.0,,13000,sweep_0121,0.4742006676409013,0.0373728709716946,0.16238171185539596,0.6543132965135335,0.37513962333442585
lhs_2016_6param,0.7034,0.6307,0.3767,0.1192,v27_dominant,4,728,1207.0,1515.0,13000,sweep_0122,0.2816865450662066,0.0,0.005641772415227548,0.27566052676467634,0.005513210535293532
lhs_2016_6param,0.3154,0.6414,0.6861,0.3973,v27_dominant,4,2416,7207.0,4837.0,13000,sweep_0129,0.3574406201452989,0.03185884082832994,0.0,0.3744938466389319,0.05742238981796956
lhs_2016_full_parameter,0.6977,0.5627,0.5284,0.3354,v27_dominant,8,5672,7812.0,,13000,sweep_0001,0.3827802038978029,0.05391496140178893,0.1425754108591637,0.5634153662176923,0.0394390756352385
lhs_2016_full_parameter,0.6037,0.4813,0.4455,0.1097,v27_dominant,10,1918,1208.0,1818.0,13000,sweep_0002,0.3714511149922033,0.007352040191153051,0.02876360862630875,0.39218081816495304,0.023530849089897204
lhs_2016_full_parameter,0.4903,0.2804,0.3356,0.2161,v27_dominant,10,1918,1207.0,1819.0,13000,sweep_0003,0.37148459493495845,0.04656292121063588,0.0,0.4026601837219533,0.036239416534975824
lhs_2016_full_parameter,0.4597,0.3213,0.692,0.3502,v27_dominant,10,8004,9638.0,,13000,sweep_0004,0.46107128520564805,0.07106972184781277,0.0,0.5130428876881157,0.3882024516840075
lhs_2016_full_parameter,0.4502,0.2686,0.3589,0.3998,v27_dominant,10,8280,8419.0,,13000,sweep_0006,0.48355575888124774,0.1543928440142139,0.0,0.6179191499686868,0.175077092491128
lhs_2016_full_parameter,0.6334,0.2929,0.4604,0.1694,v27_dominant,10,1864,1208.0,1817.0,13000,sweep_0008,0.3694878256302413,0.04901360127435361,0.1221052631578948,0.5253020661911922,0.131763268269624
lhs_2016_full_parameter,0.6818,0.3436,0.5014,0.2234,v27_dominant,10,5028,4837.0,5091.0,13000,sweep_0009,0.5216055191145312,0.09044565422460239,0.20286953321278098,0.7933151874373834,0.1382005425734174
lhs_2016_full_parameter,0.5466,0.3491,0.482,0.1548,v27_dominant,10,1918,1208.0,1818.0,13000,sweep_0010,0.3714511149922033,0.02997998611281282,0.02756690804745721,0.41361206350776125,0.08105647522353497
lhs_2016_full_parameter,0.3326,0.4181,0.7032,0.2346,v27_dominant,10,8343,8418.0,,13000,sweep_0011,0.4858295422764122,0.003267573418290263,0.0,0.4689734799634781,0.33297117077406946
lhs_2016_full_parameter,0.5837,0.6472,0.3141,0.1328,v27_dominant,4,728,1208.0,1514.0,13000,sweep_0012,0.28165306512345145,0.002450680063717738,0.023216143124609855,0.29565348437395017,0.005913069687479009
lhs_2016_full_parameter,0.5595,0.6255,0.607,0.3448,v27_dominant,4,2416,7266.0,4783.0,13000,sweep_0013,0.35558115153015923,0.002450680063717738,0.041259274668885605,0.3845625133230376,0.05383875186522522
lhs_2016_full_parameter,0.6245,0.592,0.4161,0.2682,v27_dominant,6,1095,1208.0,1514.0,13000,sweep_0014,0.30817202719929976,0.002450680063717738,0.04143956729769092,0.3392974237678695,0.0124409055381552
lhs_2016_full_parameter,0.3246,0.2597,0.6199,0.2721,v27_dominant,10,8343,8416.0,,13000,sweep_0018,0.4858501629589568,0.24874402646734461,0.0,0.7144696995619544,0.3572348497809772
lhs_2016_full_parameter,0.3602,0.6084,0.6238,0.312,v27_dominant,6,3942,9025.0,,13000,sweep_0019,0.29478473797841986,0.009802720254870625,0.0,0.2923771248344478,0.03800902622847818
lhs_2016_full_parameter,0.6151,0.6364,0.3952,0.3805,v27_dominant,4,1086,2416.0,2125.0,13000,sweep_0020,0.2962170748216436,0.0,0.009577699188683175,0.29352511152099203,0.03620143042092234
lhs_2016_full_parameter,0.5387,0.6022,0.3445,0.2752,v27_dominant,6,1095,1208.0,1514.0,13000,sweep_0023,0.30817202719929976,0.0,0.0021468691491574547,0.29755404555561826,0.0
lhs_2016_full_parameter,0.7347,0.4071,0.635,0.2267,v27_dominant,10,8303,10306.0,,13000,sweep_0024,0.46492649220581417,0.007352040191153051,0.04556965536370545,0.4985903811499281,0.023267551120329962
lhs_2016_full_parameter,0.3788,0.4963,0.712,0.2173,v27_dominant,10,8343,8420.0,,13000,sweep_0025,0.4858089215938676,0.06616836172037747,0.0,0.5318545017161435,0.3031570659782018
lhs_2016_full_parameter,0.7783,0.4102,0.6637,0.3237,v27_dominant,10,8343,8418.0,,13000,sweep_0026,0.4858295422764122,0.009802720254870789,0.11103806948200536,0.586546696282064,0.24830476809274044
lhs_2016_full_parameter,0.6664,0.529,0.5386,0.3053,v27_dominant,10,8343,8417.0,,13000,sweep_0027,0.4858398526176845,0.29898296777355715,0.036923930379307884,0.8016226879727638,0.1523083107148251
lhs_2016_full_parameter,0.5085,0.463,0.658,0.185,v27_dominant,10,8343,8419.0,,13000,sweep_0028,0.48581923193513993,0.12008332312216638,0.02004021912488721,0.6058195655175306,0.2827157972415142
lhs_2016_full_parameter,0.755,0.3844,0.5232,0.1721,v27_dominant,10,2483,1811.0,2426.0,13000,sweep_0029,0.39962049810418904,0.0,0.04327023091325141,0.42633797412135443,0.007105632902022548
lhs_2016_full_parameter,0.6392,0.5054,0.7759,0.2387,v27_dominant,10,8343,8419.0,,13000,sweep_0030,0.48581923193513993,0.19115304496997915,0.12355315165383815,0.7804022198942943,0.32256625088964164
lhs_2016_full_parameter,0.7137,0.584,0.5865,0.3431,v27_dominant,8,5672,7813.0,,13000,sweep_0031,0.38276989355653057,0.02205612057345915,0.0948394702170444,0.4838107014725323,0.03225404676483548
lhs_2016_full_parameter,0.7992,0.3942,0.783,0.1566,v27_dominant,4,568,612.0,,13000,sweep_0032,0.24697074888268622,0.002450680063717738,0.0,0.23919160767309158,0.029500298279681286
lhs_2016_full_parameter,0.5689,0.4392,0.6704,0.3718,v27_dominant,10,8343,8418.0,,13000,sweep_0033,0.4858295422764122,0.07842176203896566,0.19875459399486842,0.7428822625790219,0.46058700279899367
lhs_2016_full_parameter,0.6868,0.5583,0.3708,0.1442,v27_dominant,8,1476,1208.0,1515.0,13000,sweep_0035,0.33521715288860693,0.009802720254870625,0.04663199500728073,0.37776677618212195,0.01133300328546367
lhs_2016_full_parameter,0.6713,0.6633,0.3677,0.3601,v27_dominant,4,734,1207.0,1515.0,13000,sweep_0036,0.281902113928482,0.0,0.0237570210110255,0.29398241510485557,0.028418300126802708
lhs_2016_full_parameter,0.6091,0.3045,0.6451,0.1052,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0037,0.3714614253334756,0.08332312216640113,0.02824399602431616,0.4676421708129195,0.07482274733006708
lhs_2016_full_parameter,0.7442,0.5491,0.7445,0.2843,v27_dominant,8,5672,7813.0,,13000,sweep_0038,0.38276989355653057,0.034309520892047675,0.006307468275431809,0.4075320998495082,0.02581036632380215
lhs_2016_full_parameter,0.7666,0.3248,0.349,0.1761,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0039,0.3714614253334756,0.002450680063717738,0.013330559600582503,0.3718562922865024,0.0037185629228650274
lhs_2016_full_parameter,0.5335,0.6921,0.4232,0.2826,v27_dominant,4,728,1208.0,1514.0,13000,sweep_0040,0.28165306512345145,0.0,0.0009292004715345883,0.2709158616571572,0.014448845955048356
lhs_2016_full_parameter,0.655,0.5765,0.7623,0.2509,v27_dominant,8,5672,7812.0,,13000,sweep_0041,0.3827802038978029,0.007352040191153051,0.14187643020594953,0.5161534643538422,0.06882046191384561
lhs_2016_full_parameter,0.4777,0.5373,0.5175,0.2639,v27_dominant,8,3066,3627.0,3644.0,13000,sweep_0043,0.41673026741091385,0.33084180860188694,0.0,0.730310614183496,0.36272093837780295
lhs_2016_full_parameter,0.5232,0.6743,0.4337,0.1949,v27_dominant,4,728,1208.0,1514.0,13000,sweep_0044,0.28165306512345145,0.0,0.0006435059981970884,0.27063016718381966,0.015335709473749775
lhs_2016_full_parameter,0.4424,0.2732,0.758,0.1839,v27_dominant,10,8343,8418.0,,13000,sweep_0046,0.4858295422764122,0.026957480700894466,0.0,0.49266338724608233,0.18556987586269102
lhs_2016_full_parameter,0.591,0.4313,0.5583,0.3661,v27_dominant,10,8343,8419.0,,13000,sweep_0047,0.48581923193513993,0.20095576522484979,0.1388253241800152,0.8054771126753419,0.41616317488225996
lhs_2016_full_parameter,0.3891,0.3058,0.4547,0.3095,v27_dominant,10,8343,8416.0,,13000,sweep_0049,0.4858501629589568,0.14704080382306084,0.0,0.6127664769176706,0.4234897207142124
lhs_2016_full_parameter,0.3721,0.4424,0.5539,0.1368,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0050,0.3714614253334756,0.002450680063717738,0.0,0.3585257326859199,0.05855920300536692
lhs_2016_full_parameter,0.4093,0.3371,0.3849,0.2093,v27_dominant,10,1918,1208.0,1818.0,13000,sweep_0051,0.3714511149922033,0.0,0.0,0.3560651693474912,0.014242606773899661
lhs_2016_full_parameter,0.5178,0.6699,0.3258,0.2004,v27_dominant,4,728,1208.0,1514.0,13000,sweep_0052,0.28165306512345145,0.007352040191153051,0.00345607100755841,0.28079477238433403,0.0037439302984578113
lhs_2016_full_parameter,0.3219,0.4868,0.6382,0.1153,v27_dominant,10,1920,1207.0,1818.0,13000,sweep_0053,0.3715332816209007,0.017154760446023837,0.0,0.37329869298301976,0.036085540321691915
lhs_2016_full_parameter,0.3068,0.5271,0.7928,0.2903,v27_dominant,10,8338,8419.0,,13000,sweep_0054,0.48563959121657707,0.5391496140178899,0.0,1.0046734375013824,0.5626171250007742
lhs_2016_full_parameter,0.7273,0.3606,0.3026,0.1471,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0055,0.3714614253334756,0.03242483122399814,0.08577386813542481,0.47427375198162514,0.009978569178597544
lhs_2016_full_parameter,0.4853,0.3655,0.4795,0.1021,v27_dominant,10,1920,1207.0,1818.0,13000,sweep_0056,0.3715332816209007,0.030388432790099493,0.0,0.38653236532709545,0.06467974913140072
lhs_2016_full_parameter,0.7482,0.5186,0.3223,0.3558,v27_dominant,10,6653,6658.0,,13000,sweep_0057,0.44325718004140185,0.06126700159294214,0.089619305179946,0.5757832488085742,0.1247530372418577
lhs_2016_full_parameter,0.3628,0.4543,0.4255,0.3165,v27_dominant,10,8343,8418.0,,13000,sweep_0058,0.4858295422764122,0.04901360127435361,0.0,0.5147195078195415,0.0995124381784447
lhs_2016_full_parameter,0.7729,0.6503,0.5499,0.1651,v27_dominant,4,728,1208.0,1514.0,13000,sweep_0059,0.28165306512345145,0.0,0.003919284376950366,0.27390594556257297,0.01278227745958673
lhs_2016_full_parameter,0.4341,0.6846,0.5794,0.3928,v27_dominant,4,2416,7207.0,4847.0,13000,sweep_0060,0.35767231616012746,0.0,0.0,0.3428571047017543,0.04571428062690056
lhs_2016_full_parameter,0.4671,0.6152,0.5922,0.2949,v27_dominant,6,4017,7809.0,,13000,sweep_0061,0.3100167237439751,0.002450680063717738,0.0,0.2996261434965571,0.0319601219729661
lhs_2016_full_parameter,0.344,0.4729,0.7246,0.1194,v27_dominant,10,2483,1811.0,2427.0,13000,sweep_0062,0.3996436677056719,0.009802720254870625,0.0,0.39289267335208883,0.03405069835718103
lhs_2016_full_parameter,0.7886,0.3799,0.6028,0.1387,v27_dominant,4,564,611.0,,13000,sweep_0063,0.24683734664910822,0.0,0.0026128562513002473,0.23922590730579749,0.002392259073057977
lhs_2016_full_phase3_merged,0.7454,0.4903,0.6915,0.316,v27_dominant,4,432,749.0,-447.0,13000,sweep_0000,0.2510288164463074,0.029408160764612286,0.15519034741002694,0.42522941337714715,0.10205505921051532
lhs_2016_full_phase3_merged,0.7268,0.3717,0.6982,0.1644,v27_dominant,4,16,666.0,0.0,13000,sweep_0001,0.22658165512464093,0.01752236245558145,0.22017890576242982,0.45489764250991116,0.021228556650462506
lhs_2016_full_phase3_merged,0.7547,0.2633,0.5116,0.2374,v27_dominant,10,146,1411.0,-429.0,13000,sweep_0003,0.2735108685955596,0.6451415267736795,0.047634813698886926,0.9549580645653896,0.05968487903533685
lhs_2016_full_phase3_merged,0.5903,0.3011,0.5241,0.3095,v27_dominant,10,329,1927.0,-692.0,13000,sweep_0006,0.2808591879884468,0.09108360903484052,0.05755994729907773,0.4178692237168369,0.11232722704197821
lhs_2016_full_phase3_merged,0.6546,0.4816,0.647,0.1962,v27_dominant,10,120,1477.0,-470.0,13000,sweep_0008,0.2728462079958582,0.0661683617203773,0.44168365577976537,0.7693966120234496,0.14105604553763243
lhs_2016_full_phase3_merged,0.7631,0.4731,0.4713,0.3365,v27_dominant,4,92,834.0,-174.0,13000,sweep_0009,0.23161156737106756,0.07106972184781277,0.13257333055960074,0.42566099401609075,0.10357750854391544
lhs_2016_full_phase3_merged,0.7562,0.3299,0.6615,0.2288,v27_dominant,4,84,799.0,0.0,13000,sweep_0010,0.2276534935078806,0.03075603479965678,0.07405949656750604,0.3230393472254971,0.010175739437603186
lhs_2016_full_phase3_merged,0.7091,0.1637,0.607,0.2968,v27_dominant,4,28,1303.0,-970.0,13000,sweep_0021,0.24291961889710809,0.5857125352285257,0.057998751820262276,0.8765688872803619,0.6252858062599915
lhs_2016_full_phase3_merged,0.6848,0.4271,0.6393,0.1872,v27_dominant,4,60,666.0,0.0,13000,sweep_0027,0.22816249344799422,0.012253400318588362,0.05638443935926766,0.28734957209521905,0.047891595349203196
lhs_2016_full_phase3_merged,0.5883,0.2989,0.5565,0.2902,v27_dominant,10,281,3992.0,-587.0,13000,sweep_0028,0.25541097420725195,0.09802720254870723,0.014491135612417227,0.35734988695381487,0.06908764481107088
lhs_2016_full_phase3_merged,0.7463,0.4364,0.6771,0.3342,v27_dominant,10,157,1912.0,-854.0,13000,sweep_0030,0.2785876778291908,0.07352040191153035,0.3372997711670482,0.6778684189465638,0.2643686833891598
lhs_2016_full_phase3_merged,0.6636,0.5259,0.5086,0.2428,v27_dominant,10,191,2592.0,-587.0,13000,sweep_0041,0.2666119190543348,0.3406445288567577,0.20874003189792653,0.8049530979769617,0.17708968155493154
lhs_2016_full_phase3_merged,0.3604,0.3411,0.4698,0.1997,v27_dominant,10,76,1325.0,0.0,13000,sweep_0047,0.26194282884895226,0.05798581328540891,0.0,0.30907865955515507,0.10197020109823816
lhs_2016_full_phase3_merged,0.3258,0.2585,0.6032,0.2234,v27_dominant,10,229,3873.0,-320.0,13000,sweep_0048,0.24858335774967916,0.5219948535718661,0.0,0.7602815938767522,0.42322342059139206
lhs_2016_full_phase3_merged,0.6729,0.3033,0.5349,0.2936,v27_dominant,10,222,2056.0,-1080.0,13000,sweep_0050,0.2846746479624226,0.0954131438140749,0.13308300395256925,0.5013792342470954,0.10971450989413424
lhs_2016_full_phase3_merged,0.3161,0.3531,0.4949,0.2582,v27_dominant,10,140,1707.0,-1035.0,13000,sweep_0059,0.2842842172152944,0.24065678225707643,0.0,0.5131656100949131,0.2250007199404643
lhs_2016_full_phase3_merged,0.5199,0.4139,0.4978,0.3577,v27_dominant,10,141,1912.0,-884.0,13000,sweep_0060,0.2787079155742752,0.038860783867523126,0.02483877678385693,0.330863063874472,0.24557391852016364
lhs_2016_full_phase3_merged,0.7069,0.4475,0.5605,0.3458,v27_dominant,10,239,3301.0,-355.0,13000,sweep_0064,0.25565109044645823,0.12253400318588395,0.2797690867484915,0.6473648090669176,0.38841888544015063
lhs_2016_full_phase3_merged,0.5781,0.3388,0.5748,0.194,v27_dominant,10,100,1606.0,-613.0,13000,sweep_0070,0.2741108641095287,0.08062737409631199,0.2408548182049325,0.5842390593823815,0.11571179148323298
lhs_2016_full_phase3_merged,0.7499,0.3965,0.4738,0.2505,v27_dominant,10,81,1291.0,-360.0,13000,sweep_0078,0.2708140777046008,0.002450680063717738,0.011666319950073074,0.273713637492177,0.0072990303331247055
lhs_2016_full_phase3_merged,0.775,0.4792,0.4542,0.1756,v27_dominant,4,84,769.0,-430.0,13000,sweep_0079,0.23792573238367695,0.014704080382306101,0.0037445392136465985,0.24651918601516515,0.009860767440606615
lhs_2016_full_phase3_merged,0.5775,0.2844,0.7389,0.2264,v27_dominant,10,332,4443.0,-4130.0,13000,sweep_0087,0.33468324367654123,0.1102806028672956,0.35039178975105756,0.7814926594789242,0.2552876020964486
lhs_2016_full_phase3_merged,0.6432,0.5245,0.5101,0.2754,v27_dominant,10,279,1348.0,-414.0,13000,sweep_0090,0.27859131918724395,0.3872074500673936,0.27009500034671674,0.9243541868107802,0.3481734103653939
lhs_2016_full_phase3_merged,0.4803,0.5133,0.4606,0.3847,v27_dominant,4,28,797.0,-462.0,13000,sweep_0097,0.23636649402759982,0.017154760446023837,0.0,0.24373067401079174,0.15273788904676283
lhs_2016_full_phase3_merged,0.6708,0.2596,0.5203,0.2399,v27_dominant,10,48,1858.0,0.0,13000,sweep_0101,0.25544142892686633,0.7631826165094148,0.08211728266648192,1.0901606412176021,0.1365729025525383
lhs_2016_full_phase3_merged,0.7692,0.2833,0.4418,0.3455,v27_dominant,4,132,810.0,-458.0,13000,sweep_0103,0.23987630813123634,0.14459012375934327,0.0,0.3745304707656847,0.09238418278886885
lhs_2016_full_phase3_merged,0.5714,0.3274,0.7048,0.2282,v27_dominant,10,146,2669.0,-526.0,13000,sweep_0109,0.26278791061884793,0.020422333864313937,0.3538395395603633,0.6261647971753234,0.2595105214959951
lhs_2016_full_phase3_merged,0.6055,0.2926,0.5318,0.3374,v27_dominant,10,187,2576.0,-541.0,13000,sweep_0111,0.2655673702716299,0.05181437849003105,0.022992263266862732,0.3293738966456578,0.0922246910607842
lhs_2016_full_phase3_merged,0.6528,0.3356,0.6857,0.2317,v27_dominant,10,69,1354.0,-61.0,13000,sweep_0114,0.26280567763652185,0.19180655965363722,0.38787176108915256,0.8315982755801699,0.4206963276351681
lhs_2016_full_phase3_merged,0.6156,0.3285,0.6556,0.2187,v27_dominant,10,141,2025.0,-354.0,13000,sweep_0120,0.26526295822459284,0.04517420250786257,0.05333370316436675,0.35278335762191226,0.10493344981709544
lhs_2016_full_phase3_merged,0.628,0.5002,0.726,0.3038,v27_dominant,10,349,6063.0,-5112.0,13000,sweep_0123,0.34134381791469837,0.0833231221664013,0.14201511684349208,0.5525431912256578,0.2394353828644517
lhs_2016_full_phase3_merged,0.6791,0.3823,0.4659,0.2569,v27_dominant,10,131,1287.0,0.0,13000,sweep_0126,0.26431066972149114,0.010006943593513961,0.17977360397040085,0.4431431559295054,0.04382193430858438
lhs_2016_full_phase3_merged,0.6181,0.278,0.6004,0.3474,v27_dominant,10,323,10751.0,-2972.0,13000,sweep_0130,0.24249185912033866,0.19115304496997915,0.03930934054503851,0.4629099442870076,0.21602464066727017
lhs_2016_full_phase3_merged,0.7184,0.4763,0.6635,0.22,v27_dominant,4,24,916.0,0.0,13000,sweep_0138,0.2242914949562675,0.03921088101948283,0.11509881422924886,0.3693107705220733,0.03077589754350608
lhs_2016_full_phase3_merged,0.4382,0.351,0.5542,0.1908,v27_dominant,10,284,2015.0,0.0,13000,sweep_0140,0.26230174726328354,0.35351059919127553,0.0,0.6049474970490307,0.38783856199698974
lhs_2016_full_phase3_merged,0.7346,0.3702,0.7394,0.2175,v27_dominant,4,76,781.0,-466.0,13000,sweep_0142,0.23834868879209156,0.03872074500673951,0.013014354066985947,0.28021110254537995,0.013076518118784389
lhs_2016_full_phase3_merged,0.7108,0.3238,0.5506,0.1795,v27_dominant,10,161,1638.0,-518.0,13000,sweep_0148,0.2737714378144111,0.0199730425192987,0.09402578911045699,0.376430331855406,0.050295274895124996
lhs_2016_full_phase3_merged,0.6214,0.4851,0.6198,0.1777,v27_dominant,10,122,1989.0,-567.0,13000,sweep_0155,0.2698866208957046,0.0,0.12459052770265573,0.38329812473293595,0.09837985201478687
lhs_2016_full_phase3_merged,0.6129,0.4492,0.7476,0.2531,v27_dominant,10,146,1894.0,-564.0,13000,sweep_0158,0.2716588699612259,0.041661561083200564,0.08142015116843491,0.3834881496896341,0.13422085239137196
lhs_2016_full_phase3_merged,0.6955,0.2485,0.522,0.2717,v27_dominant,10,73,1632.0,-582.0,13000,sweep_0161,0.272154477710241,0.9080902215322016,0.3839234449760769,1.5528951830346431,0.964273961274845
