scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0032,v26_dominant,no_switch,0.2825,0.25,0.6655,0.16,0.371,0.2411,30.0,0.4,0.49,0.0,0.0,0.02045209903121636,0.01,0.0,-0.01,False,no_switch,None,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71168.90284735164,0.0,0.0,48178.297152648374,444,0.085,5574,0.5,6,0.12,5460,355040190340.9605,0,114,0.0,0,v26
sweep_0033,contested,no_switch,0.2987,0.25,0.5289,0.16,0.2857,0.4576,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5810851773264626,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.07,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57930.25093833503,56.737060138721,50.5,61416.949061664964,504,0.085,3299,0.5,6,0.12,1382,125028403198.9637,131284078.38495132,1917,173837038435.65823,0,v27
sweep_0034,v27_dominant,no_switch,0.3121,0.25,0.6602,0.16,0.3165,0.3791,30.0,0.4,0.49,1.0,0.56737060138721,0.728158844765343,56.74,56.74,0.0,False,no_switch,None,None,11490.0,None,14.11,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55741.53624265538,56.737060138721,86.4,63605.66375734462,8131,0.085,5540,0.5,6,0.12,1506,120304593116.5557,0,4034,180032065809.86954,110293355.33003119,v27
sweep_0035,v27_dominant,no_switch,0.6616,0.25,0.7353,0.16,0.173,0.316,30.0,0.4,0.49,1.0,0.56737060138721,0.6275043284689586,56.74,56.74,0.0,False,no_switch,None,None,12816.0,None,12.66,10,0,13000,0.05,0.1,2,43.262939861279,0.0,56121.22428734892,56.737060138721,86.4,63225.97571265109,7992,0.085,4043,0.5,6,0.12,1506,121124057717.05092,0,2537,178957381276.89673,127518374.60340059,v27
sweep_0036,v27_dominant,no_switch,0.3982,0.25,0.7414,0.16,0.2093,0.5045,30.0,0.4,0.49,1.0,0.56737060138721,0.7269795772124686,56.74,56.74,0.0,False,no_switch,None,None,11472.0,None,14.09,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55747.47473850029,56.737060138721,86.4,63599.725261499705,8237,0.085,5582,0.5,6,0.12,1524,120317409920.22678,0,4058,180015257248.93945,108200936.56670515,v27
sweep_0037,v27_dominant,full_switch,0.4062,0.25,0.5449,0.16,0.1991,0.295,30.0,0.4,0.49,1.0,1.0,0.8743200150065654,56.74,100.0,43.26,True,full_switch,9126.0,9126.0,4257.0,4869.0,42.73,10,0,13000,0.05,0.1,2,0.0,0.0,49168.00036259717,100.0,86.4,70179.19963740284,3844,0.085,5331,0.5,6,0.12,670,0.0,0,4661,350102859540.8081,28262763.55186943,v27
sweep_0038,v27_dominant,no_switch,0.5601,0.25,0.4788,0.16,0.2387,0.2514,30.0,0.4,0.49,1.0,0.5673741253525133,0.8324181411429734,56.74,56.74,0.0,False,no_switch,None,None,7221.0,None,17.83,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,54788.310156034815,56.73741253525133,86.4,64558.88984396518,4693,0.085,4917,0.5,6,0.12,824,118246322511.16058,0,4093,182731250762.34818,59379360.41577864,v27
sweep_0039,v27_dominant,no_switch,0.5997,0.25,0.6894,0.16,0.3323,0.518,30.0,0.4,0.49,1.0,0.5673741253525133,0.7515944399018806,56.74,56.74,0.0,False,no_switch,None,None,9660.0,None,15.22,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55454.19619677836,56.73741253525133,86.4,63893.00380322165,8191,0.085,6115,0.5,6,0.12,1519,119683464399.73492,0,4596,180846488038.2006,89339175.01020923,v27
sweep_0040,v26_dominant,no_switch,0.3855,0.25,0.594,0.16,0.1892,0.1889,30.0,0.4,0.49,0.0,0.5673664319629602,0.035452322738386305,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.86,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64236.6791932998,56.73664319629601,0.0,55110.5208067002,984,0.085,4908,0.5,6,0.12,4734,138640635905.89484,1033575.899849148,174,155985920301.70038,0,v26
sweep_0041,v27_dominant,no_switch,0.6636,0.25,0.5086,0.16,0.2428,0.5259,30.0,0.4,0.49,1.0,0.56737060138721,0.6186810366948935,56.74,56.74,0.0,False,no_switch,None,None,12814.0,None,12.62,10,0,13000,0.05,0.1,2,43.262939861279,0.0,56132.84955041357,56.737060138721,86.4,63214.35044958643,7944,0.085,3897,0.5,6,0.12,1486,121149148029.17969,0,2411,178924476658.0078,121352609.18253377,v27
